,id,Longitude,Latitude,Centroid,geometry,numbuildings
110,3825,103.14999999999988,21.649999999999945,103.15E_21.65N,"POLYGON ((103.09999999999988 21.699999999999946, 103.19999999999987 21.699999999999946, 103.19999999999987 21.599999999999945, 103.09999999999988 21.599999999999945, 103.09999999999988 21.699999999999946))",0
111,3826,103.14999999999988,21.549999999999944,103.15E_21.55N,"POLYGON ((103.09999999999988 21.599999999999945, 103.19999999999987 21.599999999999945, 103.19999999999987 21.499999999999943, 103.09999999999988 21.499999999999943, 103.09999999999988 21.599999999999945))",0
112,3827,103.14999999999988,21.449999999999942,103.15E_21.45N,"POLYGON ((103.09999999999988 21.499999999999943, 103.19999999999987 21.499999999999943, 103.19999999999987 21.39999999999994, 103.09999999999988 21.39999999999994, 103.09999999999988 21.499999999999943))",0
113,3828,103.14999999999988,21.349999999999945,103.15E_21.35N,"POLYGON ((103.09999999999988 21.399999999999945, 103.19999999999987 21.399999999999945, 103.19999999999987 21.299999999999944, 103.09999999999988 21.299999999999944, 103.09999999999988 21.399999999999945))",0
114,3829,103.14999999999988,21.249999999999947,103.15E_21.25N,"POLYGON ((103.09999999999988 21.299999999999947, 103.19999999999987 21.299999999999947, 103.19999999999987 21.199999999999946, 103.09999999999988 21.199999999999946, 103.09999999999988 21.299999999999947))",0
115,3830,103.14999999999988,21.149999999999945,103.15E_21.15N,"POLYGON ((103.09999999999988 21.199999999999946, 103.19999999999987 21.199999999999946, 103.19999999999987 21.099999999999945, 103.09999999999988 21.099999999999945, 103.09999999999988 21.199999999999946))",0
116,3831,103.14999999999988,21.049999999999944,103.15E_21.05N,"POLYGON ((103.09999999999988 21.099999999999945, 103.19999999999987 21.099999999999945, 103.19999999999987 20.999999999999943, 103.09999999999988 20.999999999999943, 103.09999999999988 21.099999999999945))",0
117,3832,103.14999999999988,20.949999999999942,103.15E_20.95N,"POLYGON ((103.09999999999988 20.999999999999947, 103.19999999999987 20.999999999999947, 103.19999999999987 20.899999999999945, 103.09999999999988 20.899999999999945, 103.09999999999988 20.999999999999947))",0
118,3833,103.14999999999988,20.849999999999948,103.15E_20.85N,"POLYGON ((103.09999999999988 20.89999999999995, 103.19999999999987 20.89999999999995, 103.19999999999987 20.799999999999947, 103.09999999999988 20.799999999999947, 103.09999999999988 20.89999999999995))",6
119,3948,103.14999999999988,9.349999999999989,103.15E_9.35N,"POLYGON ((103.09999999999988 9.399999999999988, 103.19999999999987 9.399999999999988, 103.19999999999987 9.299999999999988, 103.09999999999988 9.299999999999988, 103.09999999999988 9.399999999999988))",0
120,3949,103.14999999999988,9.24999999999999,103.15E_9.25N,"POLYGON ((103.09999999999988 9.299999999999988, 103.19999999999987 9.299999999999988, 103.19999999999987 9.199999999999989, 103.09999999999988 9.199999999999989, 103.09999999999988 9.299999999999988))",0
121,3995,103.24999999999987,22.74999999999994,103.25E_22.75N,"POLYGON ((103.19999999999987 22.79999999999994, 103.29999999999987 22.79999999999994, 103.29999999999987 22.69999999999994, 103.19999999999987 22.69999999999994, 103.19999999999987 22.79999999999994))",0
122,3996,103.24999999999987,22.649999999999938,103.25E_22.65N,"POLYGON ((103.19999999999987 22.69999999999994, 103.29999999999987 22.69999999999994, 103.29999999999987 22.599999999999937, 103.19999999999987 22.599999999999937, 103.19999999999987 22.69999999999994))",16
123,3997,103.24999999999987,22.54999999999994,103.25E_22.55N,"POLYGON ((103.19999999999987 22.59999999999994, 103.29999999999987 22.59999999999994, 103.29999999999987 22.49999999999994, 103.19999999999987 22.49999999999994, 103.19999999999987 22.59999999999994))",54
124,3998,103.24999999999987,22.449999999999942,103.25E_22.45N,"POLYGON ((103.19999999999987 22.499999999999943, 103.29999999999987 22.499999999999943, 103.29999999999987 22.39999999999994, 103.19999999999987 22.39999999999994, 103.19999999999987 22.499999999999943))",0
125,3999,103.24999999999987,22.349999999999945,103.25E_22.35N,"POLYGON ((103.19999999999987 22.39999999999994, 103.29999999999987 22.39999999999994, 103.29999999999987 22.29999999999994, 103.19999999999987 22.29999999999994, 103.19999999999987 22.39999999999994))",2
126,4000,103.24999999999987,22.24999999999994,103.25E_22.25N,"POLYGON ((103.19999999999987 22.29999999999994, 103.29999999999987 22.29999999999994, 103.29999999999987 22.19999999999994, 103.19999999999987 22.19999999999994, 103.19999999999987 22.29999999999994))",0
127,4001,103.24999999999987,22.14999999999994,103.25E_22.15N,"POLYGON ((103.19999999999987 22.199999999999942, 103.29999999999987 22.199999999999942, 103.29999999999987 22.09999999999994, 103.19999999999987 22.09999999999994, 103.19999999999987 22.199999999999942))",0
128,4002,103.24999999999987,22.04999999999994,103.25E_22.05N,"POLYGON ((103.19999999999987 22.099999999999945, 103.29999999999987 22.099999999999945, 103.29999999999987 21.999999999999943, 103.19999999999987 21.999999999999943, 103.19999999999987 22.099999999999945))",0
129,4003,103.24999999999987,21.949999999999942,103.25E_21.95N,"POLYGON ((103.19999999999987 21.999999999999943, 103.29999999999987 21.999999999999943, 103.29999999999987 21.89999999999994, 103.19999999999987 21.89999999999994, 103.19999999999987 21.999999999999943))",0
130,4004,103.24999999999987,21.849999999999945,103.25E_21.85N,"POLYGON ((103.19999999999987 21.89999999999994, 103.29999999999987 21.89999999999994, 103.29999999999987 21.79999999999994, 103.19999999999987 21.79999999999994, 103.19999999999987 21.89999999999994))",0
131,4005,103.24999999999987,21.749999999999943,103.25E_21.75N,"POLYGON ((103.19999999999987 21.799999999999944, 103.29999999999987 21.799999999999944, 103.29999999999987 21.699999999999942, 103.19999999999987 21.699999999999942, 103.19999999999987 21.799999999999944))",0
132,4006,103.24999999999987,21.649999999999945,103.25E_21.65N,"POLYGON ((103.19999999999987 21.699999999999946, 103.29999999999987 21.699999999999946, 103.29999999999987 21.599999999999945, 103.19999999999987 21.599999999999945, 103.19999999999987 21.699999999999946))",0
133,4007,103.24999999999987,21.549999999999944,103.25E_21.55N,"POLYGON ((103.19999999999987 21.599999999999945, 103.29999999999987 21.599999999999945, 103.29999999999987 21.499999999999943, 103.19999999999987 21.499999999999943, 103.19999999999987 21.599999999999945))",0
134,4008,103.24999999999987,21.449999999999942,103.25E_21.45N,"POLYGON ((103.19999999999987 21.499999999999943, 103.29999999999987 21.499999999999943, 103.29999999999987 21.39999999999994, 103.19999999999987 21.39999999999994, 103.19999999999987 21.499999999999943))",0
135,4009,103.24999999999987,21.349999999999945,103.25E_21.35N,"POLYGON ((103.19999999999987 21.399999999999945, 103.29999999999987 21.399999999999945, 103.29999999999987 21.299999999999944, 103.19999999999987 21.299999999999944, 103.19999999999987 21.399999999999945))",0
136,4010,103.24999999999987,21.249999999999947,103.25E_21.25N,"POLYGON ((103.19999999999987 21.299999999999947, 103.29999999999987 21.299999999999947, 103.29999999999987 21.199999999999946, 103.19999999999987 21.199999999999946, 103.19999999999987 21.299999999999947))",0
137,4011,103.24999999999987,21.149999999999945,103.25E_21.15N,"POLYGON ((103.19999999999987 21.199999999999946, 103.29999999999987 21.199999999999946, 103.29999999999987 21.099999999999945, 103.19999999999987 21.099999999999945, 103.19999999999987 21.199999999999946))",0
138,4012,103.24999999999987,21.049999999999944,103.25E_21.05N,"POLYGON ((103.19999999999987 21.099999999999945, 103.29999999999987 21.099999999999945, 103.29999999999987 20.999999999999943, 103.19999999999987 20.999999999999943, 103.19999999999987 21.099999999999945))",0
139,4013,103.24999999999987,20.949999999999942,103.25E_20.95N,"POLYGON ((103.19999999999987 20.999999999999947, 103.29999999999987 20.999999999999947, 103.29999999999987 20.899999999999945, 103.19999999999987 20.899999999999945, 103.19999999999987 20.999999999999947))",2
140,4014,103.24999999999987,20.849999999999948,103.25E_20.85N,"POLYGON ((103.19999999999987 20.89999999999995, 103.29999999999987 20.89999999999995, 103.29999999999987 20.799999999999947, 103.19999999999987 20.799999999999947, 103.19999999999987 20.89999999999995))",0
141,4129,103.24999999999987,9.349999999999989,103.25E_9.35N,"POLYGON ((103.19999999999987 9.399999999999988, 103.29999999999987 9.399999999999988, 103.29999999999987 9.299999999999988, 103.19999999999987 9.299999999999988, 103.19999999999987 9.399999999999988))",0
142,4130,103.24999999999987,9.24999999999999,103.25E_9.25N,"POLYGON ((103.19999999999987 9.299999999999988, 103.29999999999987 9.299999999999988, 103.29999999999987 9.199999999999989, 103.19999999999987 9.199999999999989, 103.19999999999987 9.299999999999988))",0
143,4175,103.34999999999987,22.849999999999945,103.35E_22.85N,"POLYGON ((103.29999999999987 22.89999999999994, 103.39999999999986 22.89999999999994, 103.39999999999986 22.79999999999994, 103.29999999999987 22.79999999999994, 103.29999999999987 22.89999999999994))",0
144,4176,103.34999999999987,22.74999999999994,103.35E_22.75N,"POLYGON ((103.29999999999987 22.79999999999994, 103.39999999999986 22.79999999999994, 103.39999999999986 22.69999999999994, 103.29999999999987 22.69999999999994, 103.29999999999987 22.79999999999994))",0
145,4177,103.34999999999987,22.649999999999938,103.35E_22.65N,"POLYGON ((103.29999999999987 22.69999999999994, 103.39999999999986 22.69999999999994, 103.39999999999986 22.599999999999937, 103.29999999999987 22.599999999999937, 103.29999999999987 22.69999999999994))",25
146,4178,103.34999999999987,22.54999999999994,103.35E_22.55N,"POLYGON ((103.29999999999987 22.59999999999994, 103.39999999999986 22.59999999999994, 103.39999999999986 22.49999999999994, 103.29999999999987 22.49999999999994, 103.29999999999987 22.59999999999994))",34
147,4179,103.34999999999987,22.449999999999942,103.35E_22.45N,"POLYGON ((103.29999999999987 22.499999999999943, 103.39999999999986 22.499999999999943, 103.39999999999986 22.39999999999994, 103.29999999999987 22.39999999999994, 103.29999999999987 22.499999999999943))",0
148,4180,103.34999999999987,22.349999999999945,103.35E_22.35N,"POLYGON ((103.29999999999987 22.39999999999994, 103.39999999999986 22.39999999999994, 103.39999999999986 22.29999999999994, 103.29999999999987 22.29999999999994, 103.29999999999987 22.39999999999994))",0
149,4181,103.34999999999987,22.24999999999994,103.35E_22.25N,"POLYGON ((103.29999999999987 22.29999999999994, 103.39999999999986 22.29999999999994, 103.39999999999986 22.19999999999994, 103.29999999999987 22.19999999999994, 103.29999999999987 22.29999999999994))",16
150,4182,103.34999999999987,22.14999999999994,103.35E_22.15N,"POLYGON ((103.29999999999987 22.199999999999942, 103.39999999999986 22.199999999999942, 103.39999999999986 22.09999999999994, 103.29999999999987 22.09999999999994, 103.29999999999987 22.199999999999942))",0
151,4183,103.34999999999987,22.04999999999994,103.35E_22.05N,"POLYGON ((103.29999999999987 22.099999999999945, 103.39999999999986 22.099999999999945, 103.39999999999986 21.999999999999943, 103.29999999999987 21.999999999999943, 103.29999999999987 22.099999999999945))",0
152,4184,103.34999999999987,21.949999999999942,103.35E_21.95N,"POLYGON ((103.29999999999987 21.999999999999943, 103.39999999999986 21.999999999999943, 103.39999999999986 21.89999999999994, 103.29999999999987 21.89999999999994, 103.29999999999987 21.999999999999943))",0
153,4185,103.34999999999987,21.849999999999945,103.35E_21.85N,"POLYGON ((103.29999999999987 21.89999999999994, 103.39999999999986 21.89999999999994, 103.39999999999986 21.79999999999994, 103.29999999999987 21.79999999999994, 103.29999999999987 21.89999999999994))",0
154,4186,103.34999999999987,21.749999999999943,103.35E_21.75N,"POLYGON ((103.29999999999987 21.799999999999944, 103.39999999999986 21.799999999999944, 103.39999999999986 21.699999999999942, 103.29999999999987 21.699999999999942, 103.29999999999987 21.799999999999944))",0
155,4187,103.34999999999987,21.649999999999945,103.35E_21.65N,"POLYGON ((103.29999999999987 21.699999999999946, 103.39999999999986 21.699999999999946, 103.39999999999986 21.599999999999945, 103.29999999999987 21.599999999999945, 103.29999999999987 21.699999999999946))",0
156,4188,103.34999999999987,21.549999999999944,103.35E_21.55N,"POLYGON ((103.29999999999987 21.599999999999945, 103.39999999999986 21.599999999999945, 103.39999999999986 21.499999999999943, 103.29999999999987 21.499999999999943, 103.29999999999987 21.599999999999945))",0
157,4189,103.34999999999987,21.449999999999942,103.35E_21.45N,"POLYGON ((103.29999999999987 21.499999999999943, 103.39999999999986 21.499999999999943, 103.39999999999986 21.39999999999994, 103.29999999999987 21.39999999999994, 103.29999999999987 21.499999999999943))",0
158,4190,103.34999999999987,21.349999999999945,103.35E_21.35N,"POLYGON ((103.29999999999987 21.399999999999945, 103.39999999999986 21.399999999999945, 103.39999999999986 21.299999999999944, 103.29999999999987 21.299999999999944, 103.29999999999987 21.399999999999945))",0
159,4191,103.34999999999987,21.249999999999947,103.35E_21.25N,"POLYGON ((103.29999999999987 21.299999999999947, 103.39999999999986 21.299999999999947, 103.39999999999986 21.199999999999946, 103.29999999999987 21.199999999999946, 103.29999999999987 21.299999999999947))",0
160,4192,103.34999999999987,21.149999999999945,103.35E_21.15N,"POLYGON ((103.29999999999987 21.199999999999946, 103.39999999999986 21.199999999999946, 103.39999999999986 21.099999999999945, 103.29999999999987 21.099999999999945, 103.29999999999987 21.199999999999946))",0
161,4193,103.34999999999987,21.049999999999944,103.35E_21.05N,"POLYGON ((103.29999999999987 21.099999999999945, 103.39999999999986 21.099999999999945, 103.39999999999986 20.999999999999943, 103.29999999999987 20.999999999999943, 103.29999999999987 21.099999999999945))",0
162,4194,103.34999999999987,20.949999999999942,103.35E_20.95N,"POLYGON ((103.29999999999987 20.999999999999947, 103.39999999999986 20.999999999999947, 103.39999999999986 20.899999999999945, 103.29999999999987 20.899999999999945, 103.29999999999987 20.999999999999947))",0
163,4195,103.34999999999987,20.849999999999948,103.35E_20.85N,"POLYGON ((103.29999999999987 20.89999999999995, 103.39999999999986 20.89999999999995, 103.39999999999986 20.799999999999947, 103.29999999999987 20.799999999999947, 103.29999999999987 20.89999999999995))",0
164,4196,103.34999999999987,20.749999999999947,103.35E_20.75N,"POLYGON ((103.29999999999987 20.799999999999947, 103.39999999999986 20.799999999999947, 103.39999999999986 20.699999999999946, 103.29999999999987 20.699999999999946, 103.29999999999987 20.799999999999947))",0
165,4357,103.44999999999986,22.74999999999994,103.45E_22.75N,"POLYGON ((103.39999999999986 22.79999999999994, 103.49999999999986 22.79999999999994, 103.49999999999986 22.69999999999994, 103.39999999999986 22.69999999999994, 103.39999999999986 22.79999999999994))",0
166,4358,103.44999999999986,22.649999999999938,103.45E_22.65N,"POLYGON ((103.39999999999986 22.69999999999994, 103.49999999999986 22.69999999999994, 103.49999999999986 22.599999999999937, 103.39999999999986 22.599999999999937, 103.39999999999986 22.69999999999994))",0
167,4359,103.44999999999986,22.54999999999994,103.45E_22.55N,"POLYGON ((103.39999999999986 22.59999999999994, 103.49999999999986 22.59999999999994, 103.49999999999986 22.49999999999994, 103.39999999999986 22.49999999999994, 103.39999999999986 22.59999999999994))",0
